88698,"Assume that $u$ is a function in some domain $\Omega$ in $\mathbb{R}^d$ satisfying restrictions like $u(0)=0$ and $\nabla u\in P$ in any point where $P$ is a given polytope (for example constraints are $\partial u/\partial x_i\in [01]$ and $\sum \partial u/\partial x_i\leq 2$ or like so). We have to minimize the integral functional like $\int_{\Omega} \langle\nabla u(x)F(x)\rangle dx$ with some function $F$ which may change sign and so on. A priori minimum should be attained in an extreme point of the convex set of our admissible functions $u$. But is there any nice description of the set of extreme points? Clearly in any inner point of $\Omega$ the gradient must lie on the boundary of $P$ because else we may vary $u$ by a small function supported in the small neighborhood of such a point. But this looks like not sufficient at all because one equality like $\partial u/\partial x_1=0$ still leaves many degrees of freedom for possible variations the problem is that they are no longer local.
",How to vary a function with constraints to gradient?
88701,"Let us consider the following pde on the domain $(0T)\times(01)$

$
\dot{p}(tx)+v(t)p_{x}(tx)+v'(t)\int_{0}^{1} \rho(ts)p_{s}(ts)\ ds=0
$

with initial data $p(0x)=p_{0}(x)$ and boundary data $p(t0)=a(t)$ both in a certain function space. Let furthermore $\rho\in L^{2}((0T)\times (01))$ and $v\in C^{1}([0T])$.

For initial and boundary data in  $H^{1}(01) H^{1}(0T)$ respectively and the regularity assumption that $p_{0}(0)=a(0)$ we can show that the solution is in the space

$
C([0T]; H^{1}(01))\cap C([01]; H^{1}(0T)).
$

Now we are interested in a ""weaker"" solution something like $C([01]L^{2}(0T))$ and vice versa. Usually you define such a solution by multiplying the pde with a more regular test function $w(xt)$ and perform an Integration over $(0T)\times (01)$. Then you shift the derivatives to the test function. 

In the case under consideration we can't do this since we can't shift the space derivative of $p$ in the integral.

So the question is how we can define a weaker solution for this problem. Are there any references where we can find more information to our problem...

Using Google and the standard text books was of no success.

Thank you very much

Alex
",Weak solution of a certain pde with integral term
88703,"I'm trying to find out what is the current progress in solving LP and QP with non-integer variables.

I'm interested in cone / semidefinite programs particularly because they are widely used but it would be great if someone knows the answer for other tractable cases/approaches.
",Computational complexity of state of the art in linear and quadratic programming
88704,"A cover (of $\mathbf{P}^1_{\overline{\mathbf{Q}}}$)  is a finite morphism $X\to \mathbf{P}^1_{\overline{\mathbf{Q}}}$ where $X$ is a smooth projective connected curve over $\overline{\mathbf{Q}}$. For any positive integer $n$ let $H_n^o$ be the moduli space of covers $X\to \mathbf{P}^1_{\overline{\mathbf{Q}}}$ of degree $n$ which are etale over $\mathbf{P}^1_{\overline{\mathbf Q}}-\{01\infty\lambda\}$ where $\lambda$ is allowed to vary in $\overline{\mathbf Q}-\{01\}$. 

Q1. How many connected components does $H_n^o$ have? (I'm looking for a formula in terms of $n$.)

There is a finite etale morphism $\pi_n^0:H_n^o \to \mathbf{P}^1_{\overline{\mathbf{Q}}} \backslash \{01\infty\}$ which sends the class of a cover $f:X\to \mathbf{P}^1_{\overline{\mathbf{Q}}}$ to the unique element $\lambda$ in its branch locus different from $0$ $1$ and $\infty$.

Q2. The degree of $\pi_n^o$ is the number of subgroups of the fundamental group of $\mathbf{P}^1(\mathbf{C})-\{01\infty\lambda\}$ of index $n$. Is there a nice formula for this?
",Number of connected components of the Hurwitz space $H_n^o$ and subgroups of the fundamental group
88705,"hi

is the calabi conjencture formulated for compact manifolds with boundary ? or only for those without boundary ? excuse me if the question is too trivial but in my literature it isn't mentioned that. hope for answers.

william
",calabi conjecture on compact manifolds
88710,"I have a system with 4 sensors (say $s_1..s_4$) which I want to combine into a single signal.

I have logged the 4 outputs as well as a ""control"" sensor ($s_c$) which has the desired ouput signal. Since $s_1..s_4$ should contain enough information to recreate the control-signal I now try to find a (non-linear) function to describe their relationship:$f(s_1s_2s_3s_4)= s_c$ (4 independent variables 1 dependent).

I know that there are tools available for $f(x)=y$ (2D) and $f(xy)=z$ (3D) like curve- and surface-fitting of Matlab. Downside of those is that you already need a general idea of the function to fit to but using (high order) fourier series often give good representations.

I thought regression analysis (least-squares) might be helpful but then a column of additional data is required for every possible term in the function. This leads to a vast amount of data a fourier series (sin and cos for each variable) effectively would mean $2^8$ possible combinations (terms) for just the 1st order.

Long story short: I can't seem to find a tool nor a mathematical method for ""5D"" fitting. Is there a way to achieve this?

Any help pointing me in the right direction is very much appreciated.
",Is there a method to find (fit) a function with four (4) independent variables?
88711,"Let us consider the homogeneous continuous time Markov chain $(X_t)_{t\ge 0}$ with two states {01} and the intensity matrix

$Q=\begin{pmatrix}-\lambda&amp; \lambda\\ \mu&amp; -\mu\end{pmatrix}$

Let $N_t$ be the number of $1 \to 0$ transitions of $X_t$ in the interval [0 t].

The main interesting question is to find the probability  $p_{ij}(kt)=P(N_t=k X_t= j| X_0=i)$.

May be we can use its generating functions $P_{ij}(zt)=\sum_{k=0}^{\infty}z^kp_{ij}(kt)$ and recursion to obtain the result. 

Have any ideas for a calculation?
",Number of transitions of a markov chain in a time interval
88714,"An ordering of monomials in the free associative algebra $k\langle x_1\ldotsx_n\rangle$ is called a monomial ordering (EDIT: it seems that an equally common term used in this context is ""term ordering"" while ""monomial ordering"" only requires the first condition below) if


it is a well-ordering;
for three monomials $abc$ we have $ac&lt;bc$ and $ca&lt;cb$ whenever $a&lt;b$.


My main general question is whether there are any general classification results for monomial orderings. A very mild particular case which is of interest already would be to assume that our ordering extends the partial order given by the total degree. 

I spent some time thinking about it and realised that I lack good intuition about it. In the commutative case the situation is quite straightforward: every order is an appropriate superposition of several partial orderings given by assigning some weights to generators as proved by L. Robbiano in the paper ""Term orderings on the polynomial ring"" MR0826583 (87e:13006). In the noncommutative case I do not expect any description which is remotely as economic (though who knows) but even partial results could be helpful.

My motivation as it probably always the case is coming from Gr&ouml;bner bases: there are several situations where I could guess a good ordering solving some problem but there are cases where my imagination is not enough and I would like to know if there are ways to look for a ""good"" ordering in a way which is as far from mere guessing as possible.
",Monomial orderings in noncommutative setting
88715,"Given a Legendrian $\Lambda$ in a contact manifold $(Y\alpha)$ suppose one has a rigid J-holomorphic curve into the symplectization $(M\omega)=(Y\times\mathbb{R}\mathrm{d}(e^t\alpha))$. As considered in Legendrian contact homology the domain of the curve should be the boundary punctured unit disc at boundary punctures it should converge to connecting Reeb chords and the boundary should be mapped to the Lagrangian $\Lambda\times\mathbb{R}$. Does this curve persist to exist under small deformations of the Legendrian or the Reeb flow?
",Persistence of boundary punctured holomorphic curves
88716,"Hi everybody

I need to know if there is a notion of the product of two categories or what could substitute for this in general. Do you have any references please?

The definition I have in mind is the following:

DEFINITION : Let $\mathcal{A}$ and $\mathcal{B}$ be two categories. The product category if it exists is a category $\mathcal{C}$ together with two functors $p:\mathcal{C}\to\mathcal{A}$ $q:\mathcal{C}\to\mathcal{B}$ such that for all other $(\mathcal{C}'p'q')$ as above there exists a unique functor $\pi:\mathcal{C}'\to\mathcal{C}$ such that $p\circ\pi=p'$ and $q\circ\pi=q'$.

I encounter the following (potential) counter-example to the existence of a product.

$\bullet$ Assume that both $\mathcal{A}$ and $\mathcal{B}$ are sets and moreover that one does not have arrows at all i.e. 
\begin{equation}
\mathrm{Hom}(XX')\;=\;\left\{\begin{array}{rcl}
\{\mathrm{Id}_X\}&amp;\textrm{ if }&amp;X=X'\\
\emptyset&amp;\textrm{ if }&amp; X\neq X'
\end{array}\right.
\end{equation}
What should be the product in this case? I think that the product should be the category
whose objects are the elements of the product of sets $\mathcal{C}=\mathcal{A}\times\mathcal{B}$ and 
\begin{equation}
\mathrm{Hom}_{\mathcal{C}}((XY)(X'Y'))\;=\;\mathrm{Hom}_{\mathcal{A}}(XX')\times \mathrm{Hom}_{\mathcal{B}}(YY')
\end{equation}
$\bullet$ But this does not work! In fact one has 

LEMMA : With this definition $\mathrm{Hom}_{\mathcal{C}}((XY)(X'Y'))$ always have exactly a single element. 

PROOF : If $X=X'$ or if $Y=Y'$ one has $\mathrm{Hom}_{\mathcal{C}}((XY)(X'Y'))=\mathrm{Hom}_{\mathcal{A}}(XX')\times \emptyset=\mathrm{Hom}_{\mathcal{A}}(XX')$ or $\mathrm{Hom}_{\mathcal{C}}((XY)(X'Y'))=\emptyset\times \mathrm{Hom}_{\mathcal{B}}(YY')=\mathrm{Hom}_{\mathcal{B}}(XX')$ respectively. Then compose the unique existing arrows $(XY)\to(XY')\to(X'Y')$. $\Box$

The Lemma implies that $p$ and $q$ do not exists. 
",What is the product of two categories? Or its substitute ?
88718,"The Tverberg Theorem states the following: Let $x_1x_2\dots x_m$ be points in $R^d$ with $m \ge (r-1)(d+1)+1$. Then there is a partition $S_1S_2\dots S_r$ of $\{12\dotsm\}$ such that $\cap _{j=1}^rconv (x_i: i \in S_j) \ne \emptyset$.

The bound of $(r-1)(d+1)+1$ in the theorem is sharp because there are point configurations with $(r-1)(d+1)$ points that do not have a Tverberg partition of length $r$.

My question is about lowering this bound by imposing some structure to the points. That is: if we have a full dimensional point configuration $S$ with $m$ points in $R^d$ such that $m\leq(r-1)(d+1)$ can we put conditions on $S$ which still guaratee the existence of a Tverberg partition of length $r$?

Gil Kalai has some very nice posts on the Tverberg Theorem in his blog: http://gilkalai.wordpress.com/2008/11/24/sarkarias-proof-of-tverbergs-theorem-1/  http://gilkalai.wordpress.com/2008/11/26/sarkarias-proof-of-tverbergs-theorem-2/ and http://gilkalai.wordpress.com/2008/12/23/seven-problems-around-tverbergs-theorem/ .
",Tverberg partitions with less than (r-1)(d+1)+1 points
88719,"Assume you have a simple and infinite graph. Choose $x_{0}$ an arbitrary vertex and consider 
$$
G_{n}:=\{x\in G:d(x_0x)\leq n\}
$$
with the graph metric (hop metric). Now for each pair of nodes there is a unit flow that travels through the minimum path between nodes (if there is more than one minimum path it splits equally along all such paths). The total flow in $G_{n}$ is equal to $|G_{n}|^2$.

Given a node $v\in G_{n}$ we define $T_{n}(v)$ as the total flow generated in $G_{n}$ passing through $v$. In other words $T_{n}(v)$ is the sum off all the geodesic paths in $G_{n}$ which are carrying flow and contain the node $v$. Let $M_{n}$ be the maximum flow
$$
M_{n}(v):=\max_{v\in G_{n}}{T_{n}(v)}.
$$
For any graph $|G_{n}|\leq M_{n}\leq |G_{n}|^2$. It is not very difficult to see that for $G=\mathbb{Z}^2$ 
$$
M_{n}=O(|G_{n}|^{3/2}).
$$


  My question is: can we do better than
  this in a planar graph? In other
  words does there exist a infinite
  planar graph $G$ such that
  $M_{n}=o(|G_{n}|^{3/2})$? If so how
  low we can go.


Note that the same problem could be reformulated by instead of having an infinite graph $G$ having a sequence of graphs $\{G_{n}\}$ such that $|G_n|\to\infty$.
",Asymptotic Geodesic Flow on Planar Graphs
